age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,native_country,income
47,Self-emp-not-inc,180446,College,Married-civ-spouse,Tech-support,Black,Male,0.0,40,United-States,0.0
47,Private,264244,Highschool,Separated,Craft-repair,Black,Female,0.0,40,United-States,1.0
46,Local-gov,197988,primary school,Never-married,Other-service,Amer-Indian-Eskimo,Female,0.0,20,United-States,1.0
19,Private,206599,Highschool,Never-married,Sales,White,Female,0.0,40,United-States,1.0
51,Private,313146,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,40,United-States,1.0
41,Self-emp-inc,99212,Highschool,Separated,Exec-managerial,White,Male,17663.19160896805,90,United-States,1.0
37,Private,340599,primary school,Separated,Other-service,Black,Female,0.0,-1,United-States,1.0
31,Private,62932,Highschool,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
999,Private,44861,Highschool,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
46,Private,53893,College,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
47,Local-gov,128401,primary school,Never-married,Prof-specialty,White,Female,0.0,40,United-States,1.0
28,Private,336951,Highschool,Married-civ-spouse,Exec-managerial,White,Male,92821.69069893681,50,United-States,0.0
43,Private,54611,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
28,Private,210313,primary school,Never-married,Handlers-cleaners,White,Male,0.0,40,Mexico,1.0
19,Private,181020,primary school,Never-married,Handlers-cleaners,White,Male,0.0,30,United-States,1.0
19,Private,256979,Highschool,Never-married,Craft-repair,White,Male,0.0,35,United-States,1.0
64,Private,47298,primary school,Married-civ-spouse,Prof-specialty,White,Male,70876.0009987196,60,United-States,0.0
44,Private,125461,primary school,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,0.0
21,Private,209955,Highschool,Never-married,Craft-repair,White,Male,0.0,48,United-States,1.0
33,Private,182246,Highschool,Never-married,Prof-specialty,White,Male,0.0,40,United-States,1.0
63,Private,76860,Bachelors,Married-civ-spouse,Armed-Forces,Asian-Pac-Islander,Male,0.0,40,Philippines,0.0
44,unknown,91949,Highschool,Never-married,?,Black,Female,200617.1463729926,40,United-States,1.0
28,Federal-gov,183445,Highschool,Never-married,Exec-managerial,White,Female,59168.876448552626,70,Puerto-Rico,1.0
24,Private,130741,Bachelors,Never-married,Sales,White,Male,0.0,40,United-States,1.0
20,Federal-gov,191878,College,Never-married,Adm-clerical,Black,Female,0.0,20,United-States,1.0
21,?,233923,College,Never-married,?,White,Female,0.0,24,United-States,1.0
999,Private,48121,Highschool,Never-married,Handlers-cleaners,White,Male,162405.28096870083,40,United-States,1.0
21,Private,304302,Highschool,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,0.0,40,United-States,1.0
34,Federal-gov,284703,College,Married-civ-spouse,Machine-op-inspct,Black,Male,0.0,52,United-States,1.0
17,Private,401198,primary school,Never-married,Sales,White,Female,0.0,15,United-States,1.0
35,Private,243357,primary school,Separated,Other-service,Black,Female,0.0,40,United-States,1.0
26,Private,32276,Highschool,Never-married,Farming-fishing,White,Male,298.3423215512589,40,United-States,1.0
35,Private,110538,Highschool,Divorced,Farming-fishing,White,Male,0.0,70,United-States,1.0
999,Private,257310,Highschool,???,Machine-op-inspct,White,Male,0.0,40,United-States,
27,Self-emp-not-inc,411950,College,Married-civ-spouse,Other-service,White,Male,115288.25905264143,40,United-States,1.0
52,Local-gov,392668,Doctorate,Married-civ-spouse,Armed-Forces,White,Male,17495.59407678043,40,United-States,0.0
43,Self-emp-not-inc,52498,Bachelors,Never-married,Prof-specialty,White,Female,0.0,50,United-States,1.0
37,Private,87076,Highschool,Never-married,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
58,Private,224854,Highschool,Never-married,Adm-clerical,White,Female,32420.919877915967,40,United-States,1.0
25,Private,193379,doc,Never-married,Craft-repair,White,Male,0.0,45,United-States,1.0
54,Private,98436,Masters,Married-civ-spouse,Other-service,White,Male,0.0,40,United-States,1.0
42,?,116632,College,Married-civ-spouse,?,White,Male,0.0,60,United-States,1.0
44,Private,90688,Highschool,Never-married,Machine-op-inspct,Asian-Pac-Islander,Female,7043.099257721616,45,Laos,1.0
61,Private,229744,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40,El-Salvador,1.0
29,Private,59732,Highschool,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0.0,40,United-States,1.0
34,Private,192900,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
24,State-gov,90046,College,Never-married,Other-service,White,Female,0.0,40,Canada,1.0
40,Private,272960,doc,Married-civ-spouse,Tech-support,White,Male,0.0,42,United-States,0.0
42,Self-emp-inc,152071,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,Cuba,0.0
50,Private,301583,Highschool,Never-married,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
49,Private,315984,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,20714.581932336372,40,United-States,1.0
38,Private,241962,Highschool,Divorced,Machine-op-inspct,White,Male,29847.03071027539,90,United-States,1.0
41,Private,131591,Highschool,Married-civ-spouse,Adm-clerical,Black,Male,0.0,45,United-States,1.0
70,Self-emp-inc,207938,College,Never-married,Exec-managerial,White,Male,0.0,5,United-States,1.0
51,Private,53197,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
24,Private,121023,Bachelors,Never-married,Prof-specialty,White,Female,0.0,40,United-States,1.0
57,Self-emp-not-inc,287229,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,48,United-States,0.0
22,Private,163911,College,Never-married,Adm-clerical,White,Female,0.0,20,United-States,1.0
999,Private,191834,College,Married-civ-spouse,Craft-repair,White,Male,4195.836074263606,40,United-States,0.0
28,Private,204734,College,Married-civ-spouse,Tech-support,White,Female,0.0,40,United-States,1.0
45,Self-emp-not-inc,220978,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,-1,United-States,1.0
39,Private,365739,Highschool,Married-civ-spouse,Craft-repair,White,Male,44664.57301743082,40,United-States,0.0
26,Private,50103,College,Never-married,Sales,White,Female,41329.23387959807,40,United-States,1.0
999,Private,283293,Highschool,Married-civ-spouse,Craft-repair,Black,Male,0.0,40,United-States,1.0
19,Private,263338,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,20,United-States,1.0
36,?,504871,Highschool,Married-civ-spouse,?,White,Male,0.0,40,United-States,0.0
30,Private,348592,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,236588.56461258492,44,United-States,1.0
28,Private,173944,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
53,Private,226135,primary school,Never-married,Craft-repair,Black,Male,0.0,40,Jamaica,1.0
32,Private,172375,Bachelors,Never-married,Prof-specialty,White,Male,46592.27497442872,38,United-States,1.0
47,Private,347025,Masters,Divorced,Prof-specialty,White,Female,64600.18271413525,40,United-States,1.0
36,Private,191335,College,Married-civ-spouse,Craft-repair,White,Male,0.0,56,United-States,1.0
21,Private,247779,primary school,Never-married,Sales,White,Female,25816.674726410238,38,United-States,1.0
25,State-gov,262664,Bachelors,Married-civ-spouse,Armed-Forces,White,Male,0.0,40,United-States,0.0
37,Private,95855,Highschool,Divorced,Armed-Forces,White,Female,0.0,40,United-States,1.0
31,Private,74501,Highschool,Divorced,Other-service,White,Female,0.0,30,United-States,1.0
43,Private,245317,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,50,United-States,1.0
56,Private,200316,College,Married-civ-spouse,Adm-clerical,White,Male,0.0,35,United-States,1.0
35,Private,198341,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0.0,40,?,1.0
59,Private,100453,primary school,Separated,Other-service,Black,Female,151463.17918991405,-1,United-States,1.0
47,Private,235683,Masters,Divorced,Prof-specialty,White,Female,44026.51361255282,40,United-States,1.0
44,Private,83237,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,55,United-States,0.0
64,Private,88470,College,Married-civ-spouse,Other-service,White,Male,47123.80645058965,40,United-States,1.0
26,Private,198801,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,-1,United-States,1.0
53,Private,168107,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,9327.914675850054,40,United-States,0.0
50,Private,196193,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0.0,40,?,1.0
999,?,205418,Highschool,Married-civ-spouse,?,White,Female,36743.41473756483,20,United-States,1.0
46,Private,695411,Highschool,Divorced,Adm-clerical,White,Female,0.0,44,United-States,1.0
45,Self-emp-inc,139268,Highschool,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,0.0
44,Federal-gov,192771,Highschool,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
23,Private,180837,Highschool,Never-married,Machine-op-inspct,Black,Female,0.0,40,United-States,1.0
33,Private,159548,College,Divorced,Adm-clerical,Black,Female,0.0,38,United-States,1.0
34,Private,110554,Highschool,Divorced,Sales,White,Female,0.0,35,United-States,1.0
38,Private,103474,Doctorate,Divorced,Adm-clerical,White,Female,0.0,40,United-States,1.0
62,Private,178249,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,35,United-States,0.0
21,Private,138768,College,Never-married,Sales,White,Male,0.0,40,United-States,1.0
41,Private,321824,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,8,United-States,1.0
35,Private,244803,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,40,Peru,1.0
62,Local-gov,206063,College,Divorced,Other-service,White,Male,0.0,45,United-States,1.0
999,Private,167651,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
69,State-gov,163689,College,Married-civ-spouse,Transport-moving,White,Male,0.0,16,United-States,1.0
19,Self-emp-not-inc,45546,College,Never-married,Sales,White,Female,0.0,16,United-States,1.0
47,Private,420986,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
52,Self-emp-inc,68015,College,Married-civ-spouse,Sales,White,Male,0.0,90,United-States,0.0
54,Private,175594,Highschool,Married-civ-spouse,Craft-repair,White,Male,28452.46726984056,40,United-States,1.0
58,?,148673,Highschool,Married-civ-spouse,?,White,Male,0.0,10,United-States,1.0
30,Private,206322,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,73,United-States,0.0
39,Private,272338,Highschool,Married-civ-spouse,Adm-clerical,White,Female,0.0,25,United-States,1.0
64,Private,312498,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,1.0
32,Private,177675,Highschool,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
51,Private,152810,Highschool,Married-civ-spouse,Prof-specialty,White,Male,226.6812478021589,40,United-States,0.0
57,Private,319122,Bachelors,Never-married,Sales,White,Male,0.0,40,United-States,1.0
25,Private,212304,Highschool,Never-married,Machine-op-inspct,White,Male,35440.95040830427,40,United-States,1.0
39,Private,240841,College,Never-married,Other-service,White,Female,39874.024720003144,25,United-States,1.0
49,Private,208978,Highschool,Divorced,Adm-clerical,White,Female,0.0,16,United-States,1.0
28,Private,198197,Bachelors,Never-married,Prof-specialty,White,Male,0.0,55,United-States,0.0
999,Private,72791,College,Never-married,Craft-repair,Black,Male,0.0,40,United-States,1.0
24,Private,275395,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,50,United-States,1.0
20,?,195767,Highschool,Never-married,?,White,Male,0.0,40,United-States,1.0
999,Private,462966,primary school,Married-civ-spouse,Other-service,White,Male,0.0,8,El-Salvador,1.0
24,?,265434,Bachelors,Never-married,?,White,Female,0.0,40,United-States,1.0
35,Private,31269,Highschool,Married-civ-spouse,Exec-managerial,White,Male,24205.344576763677,40,United-States,1.0
33,Local-gov,246291,Bachelors,Never-married,Prof-specialty,White,Female,6259.963649197931,46,United-States,1.0
54,Federal-gov,128378,Bachelors,Divorced,Exec-managerial,White,Male,0.0,40,United-States,1.0
999,Local-gov,231180,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,45,United-States,1.0
999,Local-gov,206297,Highschool,Married-civ-spouse,Armed-Forces,White,Male,14724.88538166563,40,United-States,0.0
47,Self-emp-inc,337050,College,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,United-States,1.0
999,Private,193075,Highschool,Divorced,Sales,White,Female,0.0,20,United-States,1.0
35,Private,35945,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
20,?,141453,College,Never-married,?,White,Female,0.0,10,United-States,1.0
36,Private,252231,primary school,Never-married,Machine-op-inspct,Black,Male,0.0,40,Puerto-Rico,1.0
30,Private,128016,Bachelors,Never-married,Exec-managerial,White,Female,0.0,55,United-States,1.0
39,Private,150057,College,Married-civ-spouse,Craft-repair,White,Male,1042.370630831407,55,United-States,0.0
25,Private,258276,College,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,8889.194873124143,40,United-States,1.0
999,Private,188465,Highschool,Divorced,Other-service,White,Female,30008.272117794517,35,United-States,1.0
25,Self-emp-inc,161007,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
33,Private,403468,Highschool,Married-civ-spouse,Machine-op-inspct,White,Female,0.0,40,Mexico,1.0
53,Federal-gov,181677,College,Divorced,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
18,Private,120243,primary school,Never-married,Other-service,White,Male,0.0,10,United-States,1.0
41,Private,157025,Highschool,Never-married,Machine-op-inspct,Black,Male,291792.393564778,40,United-States,1.0
25,Private,306908,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,151283.07792313528,50,United-States,1.0
66,Self-emp-not-inc,28061,primary school,Widowed,Farming-fishing,White,Male,0.0,50,United-States,1.0
999,Private,135001,Highschool,Married-civ-spouse,Craft-repair,White,Male,17069.82961791183,40,United-States,1.0
28,Private,293398,Highschool,Separated,Sales,Black,Female,0.0,40,United-States,1.0
999,Private,185106,Highschool,Never-married,Handlers-cleaners,Black,Male,0.0,40,United-States,1.0
29,Self-emp-not-inc,245790,primary school,Divorced,Craft-repair,White,Male,0.0,80,United-States,1.0
26,Private,134004,College,Married-civ-spouse,Exec-managerial,White,Female,0.0,40,United-States,1.0
999,Private,205036,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,42,United-States,1.0
26,Private,244495,primary school,Never-married,Other-service,White,Male,0.0,35,United-States,1.0
38,Private,159179,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
36,Private,405155,primary school,Married-civ-spouse,Craft-repair,White,Male,109159.04628787332,40,Mexico,1.0
32,Federal-gov,402361,Highschool,Never-married,Adm-clerical,White,Male,991.6249127968616,40,United-States,1.0
57,Self-emp-not-inc,184553,Highschool,Married-civ-spouse,Craft-repair,White,Male,131851.3453986435,50,United-States,0.0
31,Private,302626,College,Divorced,Adm-clerical,White,Female,0.0,40,United-States,1.0
38,Private,99138,Bachelors,Never-married,Exec-managerial,White,Female,0.0,38,United-States,1.0
39,Private,112731,Highschool,Divorced,Other-service,Other,Female,0.0,40,Dominican-Republic,1.0
18,Private,761006,primary school,Never-married,Other-service,White,Female,0.0,20,United-States,1.0
75,?,125784,College,Married-civ-spouse,?,White,Male,0.0,8,United-States,1.0
28,Private,182344,Highschool,Never-married,Other-service,Black,Male,0.0,40,United-States,1.0
41,Self-emp-not-inc,117012,Masters,Never-married,Exec-managerial,White,Female,13117.25612544539,55,United-States,1.0
39,Federal-gov,30673,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,225560.83647378962,40,United-States,0.0
31,Federal-gov,484669,College,Never-married,Tech-support,White,Male,0.0,40,United-States,1.0
38,State-gov,314052,Highschool,Divorced,Adm-clerical,White,Female,277212.81771625276,38,United-States,1.0
43,State-gov,38537,College,Divorced,Exec-managerial,Black,Female,0.0,38,?,1.0
27,Private,165412,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
46,Private,116635,Bachelors,Separated,Prof-specialty,Black,Female,0.0,36,United-States,1.0
20,Private,185452,Highschool,Never-married,Adm-clerical,White,Female,71251.05662834675,40,United-States,1.0
42,Private,118686,College,Divorced,Prof-specialty,White,Female,0.0,-1,United-States,1.0
69,Private,76939,Highschool,Widowed,Exec-managerial,White,Female,0.0,40,United-States,1.0
47,Federal-gov,160646,Doctorate,Married-civ-spouse,Adm-clerical,White,Female,0.0,35,United-States,1.0
49,State-gov,126754,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,Portugal,1.0
999,Private,211049,College,Never-married,Exec-managerial,White,Female,25710.35847475204,30,United-States,1.0
52,Private,311931,primary school,Married-civ-spouse,Sales,White,Female,0.0,15,El-Salvador,1.0
33,Private,283602,primary school,Married-civ-spouse,Other-service,White,Male,22360.012375940565,59,Mexico,1.0
18,Private,155021,primary school,Never-married,Other-service,White,Female,34669.20927219663,6,United-States,1.0
55,Self-emp-not-inc,100569,Highschool,Separated,Farming-fishing,White,Female,0.0,55,United-States,1.0
61,Private,380462,primary school,Married-civ-spouse,Farming-fishing,Black,Male,0.0,40,United-States,1.0
39,Private,114544,Bachelors,Divorced,Exec-managerial,White,Male,0.0,45,United-States,0.0
30,Private,248584,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
61,Private,227468,Highschool,Divorced,Adm-clerical,Black,Female,2415.6702423131087,40,United-States,1.0
36,Private,66173,doc,Married-civ-spouse,Sales,White,Female,0.0,15,United-States,1.0
34,Private,107624,College,Married-civ-spouse,Craft-repair,White,Male,87639.13184710743,50,United-States,1.0
999,Private,423616,Doctorate,Married-civ-spouse,Tech-support,White,Female,8419.890145873907,36,United-States,0.0
27,Local-gov,216013,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
999,Self-emp-not-inc,210926,primary school,Separated,Handlers-cleaners,White,Female,0.0,40,Nicaragua,1.0
60,Local-gov,255711,Bachelors,Widowed,Prof-specialty,White,Female,31591.721551878356,60,United-States,0.0
23,Private,77581,Bachelors,Never-married,Exec-managerial,White,Male,0.0,40,United-States,1.0
22,Private,203263,Highschool,Never-married,Craft-repair,White,Male,0.0,100,United-States,1.0
25,Private,261519,Highschool,Never-married,Sales,White,Male,39015.90305207221,35,United-States,1.0
29,Private,91189,Bachelors,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,48,United-States,1.0
999,Federal-gov,195433,Highschool,Married-civ-spouse,Craft-repair,White,Male,1100.7098309265461,30,United-States,1.0
37,Local-gov,272471,Highschool,Divorced,Adm-clerical,White,Female,0.0,40,United-States,1.0
999,Private,311524,Highschool,Never-married,Craft-repair,Black,Male,0.0,38,United-States,1.0
18,Private,151386,Highschool,Separated,Other-service,Black,Male,0.0,40,Jamaica,1.0
35,Private,187625,College,Never-married,Other-service,White,Female,0.0,65,United-States,1.0
43,Private,169383,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,0.0
28,Self-emp-inc,191129,Highschool,Never-married,Exec-managerial,White,Male,0.0,65,United-States,0.0
51,Private,467611,primary school,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,Mexico,1.0
31,Private,373185,College,Never-married,Craft-repair,White,Male,0.0,42,Mexico,1.0
57,Private,199934,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
71,?,116165,College,Widowed,?,White,Female,0.0,14,Canada,1.0
28,Private,42881,primary school,Divorced,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
28,unknown,174666,primary school,Separated,?,White,Male,0.0,80,United-States,1.0
25,Private,169759,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,95,United-States,1.0
49,Self-emp-not-inc,181547,doc,Married-civ-spouse,Craft-repair,White,Male,31152.265211471775,30,Columbia,1.0
52,Private,95704,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,36523.552204765656,40,United-States,1.0
23,Private,237432,Bachelors,Never-married,Prof-specialty,White,Male,68251.2645297288,40,?,1.0
32,Private,226267,primary school,Separated,Craft-repair,White,Male,61836.10267573714,40,El-Salvador,1.0
31,Private,159979,College,Never-married,Sales,Asian-Pac-Islander,Female,72166.92756851086,50,United-States,1.0
999,Private,203488,Highschool,Never-married,Craft-repair,White,Male,0.0,50,United-States,1.0
24,Private,403671,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,60,United-States,1.0
45,Private,192323,doc,Married-civ-spouse,Craft-repair,White,Male,0.0,66,Yugoslavia,1.0
30,Private,167832,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
42,State-gov,155657,Highschool,Divorced,Adm-clerical,Black,Female,27091.989344242735,25,United-States,1.0
49,Private,116789,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,United-States,1.0
20,Private,39234,Highschool,Never-married,Other-service,White,Male,0.0,30,United-States,1.0
25,Private,124111,Bachelors,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
41,Private,172828,primary school,Married-civ-spouse,Other-service,White,Male,0.0,55,Outlying-US(Guam-USVI-etc),1.0
55,Private,143372,Highschool,Divorced,Sales,Black,Female,0.0,40,United-States,1.0
25,State-gov,218184,Bachelors,Never-married,Armed-Forces,Black,Female,0.0,40,United-States,1.0
32,Private,154087,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
29,Federal-gov,440647,College,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
37,Private,193952,Highschool,Divorced,Other-service,Black,Female,0.0,40,?,1.0
52,Private,125932,primary school,Widowed,Other-service,White,Female,0.0,40,United-States,1.0
19,Private,284652,College,Never-married,Adm-clerical,White,Female,0.0,15,United-States,1.0
21,?,214635,College,Never-married,?,White,Male,2925.267868537964,24,United-States,1.0
43,Private,173316,doc,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
39,State-gov,65390,College,Married-civ-spouse,Adm-clerical,White,Male,0.0,40,?,1.0
40,Self-emp-inc,45054,College,Married-civ-spouse,Transport-moving,White,Male,0.0,40,United-States,0.0
54,Private,185042,primary school,Separated,Armed-Forces,White,Female,0.0,40,Mexico,1.0
35,Private,117381,Bachelors,Divorced,Sales,White,Male,0.0,40,United-States,1.0
35,Private,179668,College,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
57,Private,127277,primary school,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,40,Taiwan,0.0
26,Private,192022,Bachelors,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
55,Self-emp-not-inc,99551,Bachelors,Widowed,Sales,White,Female,0.0,15,United-States,1.0
51,Private,208899,Bachelors,Separated,Adm-clerical,White,Female,0.0,40,United-States,1.0
35,Private,287658,doc,Never-married,Transport-moving,Black,Male,0.0,30,Jamaica,1.0
31,Private,196125,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,151970.42560875413,40,United-States,1.0
17,Private,275051,primary school,Never-married,Adm-clerical,White,Female,0.0,8,United-States,1.0
38,Private,23892,Highschool,Married-civ-spouse,Machine-op-inspct,White,Female,22711.05073186791,40,United-States,1.0
29,Private,267989,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,1.0
39,Private,30269,Doctorate,Divorced,Sales,White,Female,0.0,40,United-States,1.0
42,Private,204235,College,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
46,Local-gov,209057,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
73,Private,349347,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,15298.984458168808,25,United-States,1.0
28,Private,124680,Highschool,Never-married,Sales,White,Female,0.0,70,United-States,1.0
38,Private,99233,doctorate,Never-married,Exec-managerial,White,Male,0.0,40,United-States,0.0
19,Private,224849,Highschool,Never-married,Sales,White,Male,88897.515823243,35,United-States,1.0
60,Local-gov,101110,Doctorate,Divorced,Prof-specialty,White,Male,0.0,40,United-States,0.0
24,Private,184839,College,Never-married,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
52,Private,302847,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
36,Private,181322,Bachelors,Divorced,Exec-managerial,White,Female,0.0,45,United-States,1.0
26,Local-gov,192213,Masters,Never-married,Prof-specialty,White,Female,0.0,40,Canada,1.0
28,State-gov,37250,Bachelors,Never-married,Prof-specialty,White,Male,0.0,16,United-States,1.0
38,Self-emp-inc,140854,Bachelors,Married-civ-spouse,Craft-repair,White,Male,35664.50822607839,50,United-States,0.0
47,Private,158286,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
50,Private,269095,Bachelors,Divorced,Exec-managerial,White,Female,0.0,40,United-States,0.0
27,Private,279960,Highschool,Married-civ-spouse,Sales,White,Male,158275.5928045493,40,United-States,1.0
47,Private,176239,College,Widowed,Prof-specialty,White,Female,0.0,40,United-States,1.0
49,Private,337666,Highschool,Divorced,Machine-op-inspct,Black,Male,0.0,40,United-States,1.0
68,?,255276,College,Married-civ-spouse,?,White,Male,0.0,48,United-States,0.0
63,Private,145212,Highschool,Divorced,Exec-managerial,White,Female,0.0,40,United-States,1.0
999,Private,185099,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,70,United-States,0.0
42,Private,142756,College,Divorced,Adm-clerical,White,Female,0.0,35,United-States,1.0
999,Private,156300,Masters,Never-married,Exec-managerial,Black,Female,0.0,45,United-States,1.0
999,?,186266,Highschool,Married-civ-spouse,?,White,Female,0.0,8,United-States,1.0
999,Private,219137,Highschool,Married-civ-spouse,Adm-clerical,White,Female,0.0,22,United-States,1.0
49,Private,203067,College,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
59,Private,148844,Highschool,Divorced,Machine-op-inspct,White,Female,113080.57423373322,40,United-States,1.0
999,Private,154941,Bachelors,Married-civ-spouse,Sales,White,Male,15993.172758173612,40,United-States,0.0
26,Private,124111,doc,Never-married,Prof-specialty,White,Female,33057.30357256254,36,United-States,1.0
59,Private,157303,College,Divorced,Prof-specialty,White,Female,28462.79871112738,48,United-States,1.0
34,Private,113838,College,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,1.0
34,Private,165737,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,43,India,0.0
67,Private,140849,Highschool,Widowed,Other-service,White,Female,0.0,24,United-States,1.0
45,Private,200363,Doctorate,Divorced,Exec-managerial,White,Female,0.0,44,United-States,1.0
64,Private,180247,primary school,Married-civ-spouse,Craft-repair,Black,Male,0.0,40,United-States,1.0
51,Private,82578,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,38,Canada,0.0
31,Private,227146,Bachelors,Married-civ-spouse,Sales,White,Male,37495.75377916871,55,United-States,0.0
42,Self-emp-inc,348886,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,0.0
65,Private,90907,primary school,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,0.0,40,United-States,1.0
23,Private,142766,College,Never-married,Adm-clerical,White,Male,0.0,20,United-States,1.0
31,Private,246439,College,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,1.0
33,Private,184784,primary school,Divorced,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
17,Local-gov,195262,primary school,Never-married,Craft-repair,White,Male,0.0,35,United-States,1.0
999,Private,167967,Masters,Married-civ-spouse,Handlers-cleaners,White,Male,14767.809346390995,46,United-States,1.0
48,Private,145636,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,8816.922495893084,60,United-States,0.0
45,Local-gov,170099,doc,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
17,Private,228253,primary school,Never-married,Handlers-cleaners,White,Male,0.0,10,United-States,1.0
