age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,income
19.0,Private,165505.0,College,Never-married,Sales,White,Female,0.0,20.0,1.0
22.0,Private,122272.0,Bachelors,Never-married,Adm-clerical,White,Female,0.0,35.0,1.0
47.0,Federal-gov,44257.0,Bachelors,Separated,Exec-managerial,White,Male,0.0,60.0,0.0
51.0,Self-emp-inc,194995.0,College,Married-civ-spouse,Exec-managerial,White,Male,0.0,45.0,0.0
42.0,State-gov,345969.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,18533.595210347747,48.0,0.0
28.0,Private,31842.0,Bachelors,Never-married,Exec-managerial,White,Male,0.0,40.0,1.0
29.0,Private,143582.0,Highschool,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Female,0.0,35.0,1.0
50.0,Private,161438.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,100.0,0.0
22.0,Private,317019.0,College,Never-married,Other-service,White,Female,31438.299359174383,30.0,1.0
38.59288156977323,Self-emp-not-inc,158451.0,College,Divorced,Other-service,White,Female,0.0,45.0,1.0
60.0,Private,225883.0,College,Widowed,Sales,White,Female,0.0,27.0,1.0
58.0,Self-emp-inc,258883.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,69498.62153439617,60.0,0.0
62.0,Private,26966.0,College,Widowed,Adm-clerical,White,Female,0.0,40.0,1.0
47.0,Private,202812.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
59.0,Private,35411.0,Highschool,Widowed,Machine-op-inspct,White,Female,111868.15942530763,40.0,1.0
41.0,Private,190885.0,Highschool,Separated,Other-service,White,Female,7282.173010360978,40.0,1.0
31.0,Private,182162.0,Highschool,Married-civ-spouse,Adm-clerical,White,Female,0.0,37.0,1.0
18.0,Private,352640.0,Highschool,Never-married,Adm-clerical,White,Female,203874.4912051956,40.0,1.0
64.0,Self-emp-not-inc,213945.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,50.0,1.0
51.0,Self-emp-not-inc,135102.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,65.0,1.0
47.0,Self-emp-not-inc,102583.0,Bachelors,Never-married,Sales,White,Male,0.0,35.0,1.0
68.0,Private,225612.0,Bachelors,Widowed,Sales,White,Male,0.0,35.0,0.0
32.0,Private,241802.0,Highschool,Married-civ-spouse,Other-service,Other,Female,0.0,40.0,1.0
39.0,Private,347434.0,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,43.0,1.0
37.0,Private,305259.0,Doctorate,Divorced,Exec-managerial,White,Female,141205.5362084722,48.0,1.0
29.0,Private,140830.0,Highschool,Never-married,Other-service,White,Female,0.0,40.0,1.0
44.0,Private,291568.0,Highschool,Married-civ-spouse,Farming-fishing,Other,Male,0.0,40.0,1.0
46.0,Private,203067.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,4269.41303467879,40.0,0.0
40.0,Self-emp-not-inc,155106.0,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
19.0,,252752.0,Highschool,Never-married,,Black,Male,0.0,35.0,1.0
52.0,Local-gov,100226.0,Bachelors,Married-civ-spouse,Adm-clerical,White,Female,0.0,40.0,0.0
40.0,Private,63503.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
38.59288156977323,Private,95929.0,primary school,Divorced,Other-service,White,Male,0.0,40.0,1.0
30.0,Private,187618.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,1.0
61.0,Self-emp-not-inc,92178.0,primary school,Married-civ-spouse,Other-service,White,Male,0.0,40.0,1.0
33.0,Private,220362.0,Doctorate,Married-civ-spouse,Transport-moving,White,Male,79450.6752626228,84.0,0.0
32.0,Local-gov,209900.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,65.0,0.0
32.0,Private,272376.0,Doctorate,Never-married,Adm-clerical,White,Female,42678.83145932942,40.0,1.0
32.0,Self-emp-not-inc,173854.0,Bachelors,Divorced,Prof-specialty,White,Male,0.0,35.0,0.0
37.0,Private,278924.0,Highschool,Divorced,Sales,White,Male,104530.62067249576,40.0,1.0
53.0,Private,324568.0,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,45.0,1.0
38.59288156977323,Self-emp-inc,124963.0,Masters,Married-civ-spouse,Sales,White,Male,0.0,40.0,0.0
29.0,Private,211299.0,Doctorate,Never-married,Sales,Black,Male,37276.34787005175,45.0,1.0
48.0,Private,192791.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,7403.806629854645,40.0,1.0
38.59288156977323,Private,46868.0,Masters,,Tech-support,White,Female,72000.24336307362,40.0,1.0
55.0,Local-gov,31365.0,Bachelors,Widowed,Prof-specialty,White,Female,41893.5367576002,90.0,0.0
18.0,Private,142647.0,College,Never-married,Other-service,White,Female,3424.373199738446,20.0,1.0
60.0,Private,116230.0,primary school,Married-civ-spouse,Craft-repair,White,Male,50224.15549039508,40.0,1.0
38.0,Private,108907.0,Highschool,Divorced,Machine-op-inspct,White,Male,0.0,40.0,1.0
19.0,Private,495982.0,College,Never-married,Adm-clerical,White,Male,0.0,10.0,1.0
38.59288156977323,Private,334026.0,primary school,Never-married,Craft-repair,White,Male,0.0,25.0,1.0
33.0,Private,268571.0,College,Married-civ-spouse,Other-service,White,Male,0.0,40.0,1.0
33.0,Private,213813.0,College,Divorced,Tech-support,White,Female,105128.36561190704,40.0,1.0
29.0,Private,241667.0,Masters,Never-married,Prof-specialty,White,Female,83205.33263007768,45.0,1.0
37.0,Private,160920.0,College,Married-civ-spouse,Sales,White,Male,0.0,45.0,1.0
50.0,Private,107265.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,50.0,0.0
19.0,,41609.0,College,Never-married,,White,Male,0.0,10.0,1.0
43.0,,109912.0,Bachelors,Married-civ-spouse,,White,Female,0.0,7.0,0.0
23.0,Private,167424.0,College,Never-married,Other-service,White,Female,43067.60947183539,35.0,1.0
47.0,Private,270079.0,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
21.0,Private,325923.0,College,Never-married,Tech-support,White,Male,0.0,35.0,1.0
19.0,Private,194905.0,College,Never-married,Other-service,White,Female,0.0,12.0,1.0
47.0,Local-gov,183486.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,50.0,0.0
36.0,Federal-gov,153066.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,51395.67971327652,40.0,0.0
65.0,Private,105252.0,Highschool,Married-civ-spouse,Tech-support,White,Male,44661.307359678045,40.0,0.0
50.0,Private,146310.0,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,86659.47915361085,40.0,1.0
20.0,Private,256504.0,College,Never-married,Sales,White,Female,0.0,6.0,1.0
17.0,Private,121425.0,primary school,Never-married,Adm-clerical,White,Female,0.0,16.0,1.0
57.0,,155259.0,College,Divorced,,White,Female,0.0,40.0,1.0
53.0,Self-emp-not-inc,98829.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,12261.467676077,50.0,1.0
47.0,Self-emp-inc,239321.0,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40.0,0.0
62.0,Self-emp-inc,134768.0,Masters,Married-civ-spouse,Sales,White,Male,0.0,35.0,1.0
35.0,Private,556902.0,Highschool,Divorced,Other-service,Black,Male,0.0,40.0,1.0
27.0,Private,47907.0,Bachelors,Never-married,Adm-clerical,White,Female,0.0,43.0,1.0
23.0,Private,114357.0,Highschool,Never-married,Tech-support,White,Male,41471.0310648986,50.0,1.0
39.0,Private,90646.0,Doctorate,Divorced,Adm-clerical,White,Female,0.0,40.0,1.0
25.0,Private,232914.0,Bachelors,Married-civ-spouse,Adm-clerical,Black,Female,0.0,38.0,1.0
24.0,Private,192201.0,College,Never-married,Exec-managerial,Black,Female,0.0,20.0,1.0
23.0,Private,27776.0,Highschool,Married-civ-spouse,Other-service,White,Male,21742.50393712933,40.0,1.0
38.59288156977323,Private,137476.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,35.0,0.0
30.0,Private,100734.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,125300.4161276894,38.0,1.0
34.0,Private,111746.0,Highschool,Separated,Craft-repair,White,Male,0.0,45.0,1.0
32.0,Private,184833.0,primary school,Separated,Craft-repair,White,Female,0.0,40.0,1.0
20.0,Private,151780.0,Doctorate,Never-married,Sales,Black,Female,33716.91849813379,35.0,1.0
38.0,State-gov,203628.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,45.0,0.0
18.0,Private,137363.0,primary school,Never-married,Other-service,White,Female,0.0,20.0,1.0
41.0,Private,172307.0,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
38.59288156977323,Private,273403.0,Doctorate,Never-married,Other-service,White,Female,14677.22401841772,50.0,1.0
36.0,State-gov,37931.0,Highschool,Married-civ-spouse,Armed-Forces,White,Male,0.0,48.0,0.0
61.0,Private,97030.0,College,Divorced,Other-service,White,Female,0.0,30.0,1.0
30.0,Private,54608.0,College,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,48.0,1.0
26.0,Private,108542.0,College,Married-civ-spouse,Adm-clerical,White,Male,0.0,40.0,0.0
27.0,Private,253814.0,Bachelors,Married-civ-spouse,Tech-support,White,Female,0.0,40.0,0.0
45.0,Private,421412.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,45.0,0.0
47.0,Private,207140.0,Highschool,Divorced,Adm-clerical,White,Female,0.0,38.0,1.0
19.0,Private,138153.0,College,Never-married,Adm-clerical,White,Female,0.0,10.0,1.0
29.0,Private,46987.0,Highschool,Never-married,Adm-clerical,White,Female,0.0,55.0,1.0
51.0,Self-emp-inc,183173.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,70.0,0.0
34.0,Local-gov,229531.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60.0,1.0
26.0,Private,257405.0,primary school,Never-married,Farming-fishing,Black,Male,0.0,90.0,1.0
20.0,State-gov,432052.0,College,Never-married,Handlers-cleaners,White,Male,79057.46016660683,15.0,1.0
43.0,Private,397280.0,Doctorate,Never-married,Prof-specialty,White,Male,0.0,50.0,0.0
20.0,Private,38001.0,College,Never-married,Other-service,White,Female,0.0,20.0,1.0
27.0,Private,101618.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,24921.62606200912,50.0,1.0
46.0,Federal-gov,332727.0,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
39.0,Private,115215.0,Highschool,Never-married,Transport-moving,White,Male,0.0,40.0,1.0
33.0,Private,178449.0,College,Never-married,Adm-clerical,White,Male,0.0,49.0,1.0
42.0,Private,185267.0,Doctorate,Married-civ-spouse,Adm-clerical,White,Male,0.0,32.0,1.0
23.0,Private,410439.0,Highschool,Never-married,Adm-clerical,White,Male,0.0,25.0,1.0
29.0,Private,85572.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,7802.779402321276,42.0,0.0
27.0,Private,83517.0,Highschool,Never-married,Transport-moving,White,Male,58248.54495771785,60.0,1.0
43.0,Self-emp-not-inc,194726.0,Highschool,Divorced,Craft-repair,White,Male,0.0,35.0,1.0
23.0,Private,322674.0,College,Never-married,Handlers-cleaners,White,Male,0.0,40.0,1.0
40.0,Local-gov,34540.0,Masters,Divorced,Prof-specialty,White,Female,0.0,44.0,1.0
35.0,Local-gov,211073.0,College,Married-civ-spouse,Armed-Forces,White,Male,0.0,61.0,0.0
30.0,Private,194901.0,Highschool,Never-married,Sales,White,Male,10030.48975238388,40.0,1.0
38.59288156977323,Private,117059.0,primary school,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,0.0,40.0,1.0
28.0,Private,51461.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,17249.867548665177,60.0,1.0
79.0,Private,266119.0,Bachelors,Married-civ-spouse,Sales,White,Male,48691.99957154801,40.0,1.0
43.0,Local-gov,92374.0,Masters,Married-civ-spouse,Prof-specialty,Black,Female,0.0,35.0,0.0
54.0,Private,175262.0,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40.0,1.0
27.0,Private,208249.0,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,62.0,1.0
22.0,,110622.0,Bachelors,Never-married,,Asian-Pac-Islander,Female,8588.475787223255,15.0,1.0
34.0,Private,146980.0,Highschool,Separated,Other-service,White,Female,0.0,65.0,1.0
18.0,Private,112974.0,primary school,Never-married,Prof-specialty,White,Male,0.0,3.0,1.0
18.0,Private,210932.0,Highschool,Never-married,Adm-clerical,White,Female,0.0,40.0,1.0
46.0,Private,145290.0,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
23.0,Private,198992.0,Highschool,Never-married,Adm-clerical,White,Female,0.0,35.0,1.0
77.0,,174887.0,College,Married-civ-spouse,,White,Male,74608.97487817175,6.0,1.0
48.0,Private,190072.0,College,Divorced,Exec-managerial,White,Male,0.0,50.0,0.0
29.0,Private,49087.0,Bachelors,Never-married,Prof-specialty,White,Male,0.0,40.84911056634609,1.0
41.0,Private,126622.0,primary school,Divorced,Handlers-cleaners,White,Female,35195.25026407056,40.0,1.0
41.0,Private,174189.0,primary school,Separated,Other-service,White,Male,0.0,40.0,1.0
34.0,Private,118605.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,55.0,1.0
49.0,Self-emp-not-inc,377622.0,Doctorate,Divorced,Sales,White,Male,0.0,50.0,1.0
49.0,Private,157272.0,Highschool,Separated,Sales,White,Male,0.0,50.0,1.0
30.0,Private,78530.0,Highschool,Never-married,Handlers-cleaners,White,Male,42674.82999849167,40.0,1.0
28.0,Private,190391.0,Bachelors,Never-married,Sales,White,Male,0.0,40.0,1.0
62.0,State-gov,162678.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,1.0
38.59288156977323,Private,103980.0,College,Married-civ-spouse,Prof-specialty,White,Male,101106.4415966448,52.0,1.0
20.0,Private,293726.0,College,Never-married,Craft-repair,White,Male,0.0,40.0,1.0
61.0,Private,98350.0,primary school,Separated,Other-service,Asian-Pac-Islander,Male,0.0,40.0,1.0
30.0,Private,207668.0,Bachelors,Never-married,Tech-support,White,Male,13346.450861890577,60.0,1.0
29.0,Federal-gov,41013.0,Doctorate,Never-married,Prof-specialty,White,Female,0.0,55.0,1.0
44.0,Federal-gov,320071.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,90.0,0.0
38.59288156977323,Private,306908.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,45.0,0.0
62.0,Private,167652.0,Doctorate,Divorced,Sales,White,Female,0.0,90.0,1.0
57.0,Private,173580.0,College,Widowed,Machine-op-inspct,White,Female,0.0,40.0,1.0
35.0,Private,273612.0,Bachelors,Never-married,Exec-managerial,White,Male,0.0,45.0,1.0
26.0,Private,195555.0,Bachelors,Never-married,Sales,White,Female,108621.64430350276,40.0,1.0
60.0,Private,186446.0,primary school,Married-civ-spouse,Machine-op-inspct,White,Female,0.0,40.0,1.0
22.0,Private,418405.0,College,Married-civ-spouse,Craft-repair,White,Male,12318.85205305317,40.0,1.0
62.0,Local-gov,41793.0,Masters,Separated,Prof-specialty,White,Female,0.0,50.0,1.0
26.0,Private,183965.0,Highschool,Never-married,Craft-repair,White,Male,0.0,40.0,1.0
26.0,Private,354784.0,College,Never-married,Adm-clerical,White,Male,44886.84487954889,20.0,1.0
32.0,Private,732102.0,Bachelors,Never-married,Exec-managerial,White,Male,0.0,40.0,1.0
66.0,Self-emp-not-inc,97847.0,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,50.0,1.0
24.0,Private,196678.0,primary school,Never-married,Machine-op-inspct,White,Female,0.0,30.0,1.0
19.0,Private,320014.0,College,Never-married,Other-service,White,Male,23851.559938282,25.0,1.0
38.59288156977323,Self-emp-inc,298215.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
37.0,Private,295127.0,Highschool,Never-married,Machine-op-inspct,White,Male,0.0,40.0,1.0
38.0,Private,368140.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
37.0,Self-emp-not-inc,187411.0,Bachelors,Married-civ-spouse,Transport-moving,White,Male,0.0,50.0,1.0
22.0,,121070.0,College,Never-married,,White,Male,0.0,35.0,1.0
38.59288156977323,Private,212163.0,College,Married-civ-spouse,Sales,White,Male,0.0,25.0,1.0
35.0,Self-emp-not-inc,108198.0,Highschool,Divorced,Craft-repair,Amer-Indian-Eskimo,Male,0.0,15.0,1.0
42.0,Federal-gov,294431.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,1.0
47.0,Federal-gov,202560.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0.0,40.0,0.0
29.0,Self-emp-inc,266070.0,Bachelors,Divorced,Prof-specialty,White,Female,0.0,80.0,1.0
34.0,Private,346122.0,Highschool,Never-married,Tech-support,White,Male,0.0,40.0,1.0
38.0,Self-emp-inc,308686.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,8256.248658710456,70.0,0.0
62.0,Self-emp-inc,236096.0,Highschool,Divorced,Exec-managerial,Black,Male,0.0,40.0,1.0
35.0,Private,187711.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
37.0,Private,238959.0,Highschool,Married-civ-spouse,Adm-clerical,White,Female,0.0,40.0,1.0
47.0,Private,93557.0,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,40.0,1.0
37.0,Private,329980.0,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
22.0,Private,125010.0,Doctorate,Never-married,Armed-Forces,White,Female,0.0,30.0,1.0
60.0,Self-emp-inc,90915.0,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,40.0,0.0
31.0,Private,289731.0,College,Married-civ-spouse,Craft-repair,White,Male,142145.94247490665,40.0,1.0
63.0,Private,206052.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
38.59288156977323,Private,191385.0,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,2753.058325844898,40.0,1.0
44.0,,268804.0,Highschool,Married-civ-spouse,,Black,Male,0.0,30.0,1.0
35.0,Self-emp-not-inc,199753.0,College,Married-civ-spouse,Other-service,White,Male,0.0,60.0,1.0
50.0,Local-gov,92486.0,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
18.0,Private,171088.0,College,Never-married,Sales,White,Female,0.0,10.0,1.0
38.59288156977323,Private,112820.0,Doctorate,Married-civ-spouse,Armed-Forces,White,Male,0.0,40.0,1.0
59.0,Self-emp-not-inc,32855.0,primary school,Married-civ-spouse,Farming-fishing,White,Male,0.0,70.0,1.0
17.0,Private,142964.0,primary school,Never-married,Other-service,White,Male,145014.61354848268,20.0,1.0
47.0,Private,89146.0,Highschool,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,0.0,40.0,0.0
51.0,,147015.0,College,Divorced,,Black,Male,45978.76120279607,50.0,1.0
26.0,Private,291968.0,Bachelors,Never-married,Prof-specialty,White,Male,0.0,40.0,1.0
32.0,Local-gov,29235.0,College,Married-civ-spouse,Armed-Forces,White,Female,0.0,40.0,0.0
55.0,Private,238216.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
36.0,State-gov,323726.0,College,Never-married,Tech-support,Black,Female,0.0,40.0,1.0
54.0,Private,141663.0,Highschool,Married-civ-spouse,Adm-clerical,White,Male,138129.9630572793,40.0,0.0
32.0,Private,118551.0,Masters,Never-married,Exec-managerial,White,Female,0.0,45.0,0.0
52.0,Local-gov,35092.0,primary school,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
39.0,Private,139703.0,Highschool,Separated,Sales,Black,Female,21160.59400590553,28.0,1.0
39.0,Federal-gov,206190.0,Highschool,Never-married,Exec-managerial,White,Female,0.0,45.0,1.0
59.0,Self-emp-not-inc,178353.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
55.0,Federal-gov,169133.0,Bachelors,Divorced,Prof-specialty,White,Male,0.0,40.0,1.0
38.59288156977323,Self-emp-not-inc,103179.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,68410.14716527585,60.0,0.0
31.0,Private,354464.0,Highschool,Married-civ-spouse,Other-service,White,Male,0.0,40.0,1.0
38.59288156977323,,124651.0,primary school,Never-married,,Black,Male,123279.04516657516,25.0,1.0
30.0,Private,60426.0,Highschool,Married-civ-spouse,Adm-clerical,Amer-Indian-Eskimo,Female,0.0,40.0,1.0
47.0,Federal-gov,98726.0,Bachelors,Separated,Exec-managerial,White,Female,0.0,40.0,1.0
31.0,Private,133861.0,Doctorate,Divorced,Exec-managerial,White,Male,0.0,40.0,1.0
32.0,Self-emp-not-inc,180303.0,Bachelors,Divorced,Craft-repair,Asian-Pac-Islander,Male,0.0,47.0,1.0
33.0,Private,221324.0,Doctorate,Never-married,Machine-op-inspct,Black,Female,0.0,40.0,1.0
31.0,Private,325658.0,Highschool,Divorced,Craft-repair,White,Male,0.0,40.0,1.0
32.0,Private,210562.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40.0,1.0
46.0,Private,152249.0,Highschool,Separated,Other-service,White,Male,0.0,35.0,1.0
29.0,Private,178649.0,Highschool,Separated,Other-service,White,Female,0.0,20.0,1.0
38.59288156977323,State-gov,48997.0,Highschool,Married-civ-spouse,Transport-moving,Black,Male,0.0,40.0,1.0
39.0,Private,243409.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,60.0,0.0
34.0,Private,162442.0,Highschool,Married-civ-spouse,Adm-clerical,White,Female,0.0,20.0,0.0
23.0,Private,203078.0,Bachelors,Never-married,Adm-clerical,Black,Male,0.0,24.0,1.0
53.0,Self-emp-inc,155983.0,Masters,Married-civ-spouse,Sales,White,Male,0.0,65.0,0.0
45.0,Self-emp-not-inc,182677.0,Highschool,Separated,Craft-repair,Asian-Pac-Islander,Male,0.0,40.0,1.0
34.0,,170276.0,Bachelors,Married-civ-spouse,,White,Female,0.0,10.0,0.0
47.0,Private,105381.0,Highschool,Divorced,Sales,White,Female,6224.342500739973,40.0,1.0
38.59288156977323,,256240.0,primary school,Married-civ-spouse,,White,Male,0.0,60.0,1.0
38.0,Self-emp-inc,141584.0,Highschool,Divorced,Sales,White,Male,75518.0289705963,55.0,1.0
26.0,Private,113571.0,Highschool,Never-married,Transport-moving,White,Male,30796.86774541115,70.0,1.0
18.0,Private,154089.0,primary school,Never-married,Handlers-cleaners,White,Male,0.0,20.0,1.0
43.0,Private,50197.0,primary school,Separated,Other-service,Black,Female,0.0,40.0,1.0
26.0,Private,132572.0,Bachelors,Never-married,Adm-clerical,Black,Female,0.0,32.0,1.0
47.0,Private,238185.0,Bachelors,Divorced,Adm-clerical,White,Female,0.0,40.0,1.0
26.0,Private,112754.0,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0.0,65.0,0.0
58.0,Self-emp-inc,143266.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,1170.8254619887996,40.0,1.0
38.59288156977323,Self-emp-not-inc,68006.0,primary school,Never-married,Other-service,White,Female,76365.14517080918,60.0,1.0
40.0,Private,287079.0,Highschool,Never-married,Farming-fishing,White,Male,0.0,55.0,1.0
33.0,Private,223212.0,Highschool,Divorced,Craft-repair,White,Male,0.0,40.0,1.0
74.0,Self-emp-not-inc,173929.0,primary school,Separated,Prof-specialty,White,Male,77365.14781464623,25.0,0.0
49.0,Self-emp-not-inc,182211.0,Highschool,Widowed,Farming-fishing,White,Male,55925.43501273913,55.0,1.0
56.0,Self-emp-not-inc,62539.0,primary school,Widowed,Other-service,White,Female,10600.235407047912,65.0,0.0
25.0,Private,305472.0,Doctorate,Never-married,Machine-op-inspct,Black,Male,0.0,48.0,1.0
57.0,Private,548256.0,primary school,Married-civ-spouse,Adm-clerical,Black,Male,90911.01292063024,40.0,1.0
29.0,Private,40295.0,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,1.0
59.0,Private,31137.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
28.0,,127833.0,Highschool,Never-married,,Black,Female,6736.677342833659,40.0,1.0
19.0,Private,201743.0,College,Never-married,Other-service,White,Female,0.0,20.0,1.0
40.0,Private,240027.0,College,Never-married,Sales,Black,Female,0.0,95.0,1.0
28.0,Private,129882.0,College,Never-married,Adm-clerical,Black,Female,0.0,40.0,1.0
38.59288156977323,,355890.0,Bachelors,Married-civ-spouse,,White,Male,0.0,55.0,0.0
20.0,Private,107658.0,College,Never-married,Tech-support,White,Female,129906.76785062232,10.0,1.0
19.0,Private,146679.0,College,Never-married,Exec-managerial,Black,Male,81105.49034012797,30.0,1.0
75.0,,35724.0,Highschool,Widowed,,White,Female,6987.138491742434,8.0,1.0
24.0,Federal-gov,42251.0,Bachelors,Never-married,Prof-specialty,White,Female,0.0,30.0,1.0
31.0,Private,113838.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,45.0,1.0
38.59288156977323,Self-emp-not-inc,282398.0,Highschool,Divorced,Craft-repair,White,Male,0.0,35.0,1.0
41.0,Private,33331.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,45.0,1.0
23.0,Federal-gov,41031.0,College,Never-married,Sales,White,Female,0.0,35.0,1.0
46.0,Private,155489.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,43.0,0.0
33.0,Private,53042.0,primary school,Never-married,Craft-repair,Black,Male,0.0,40.0,1.0
38.59288156977323,Private,174789.0,College,Married-civ-spouse,Other-service,White,Male,0.0,50.0,1.0
47.0,Local-gov,203067.0,Bachelors,Divorced,Prof-specialty,White,Male,0.0,100.0,1.0
45.0,Private,216626.0,Highschool,Widowed,Machine-op-inspct,Other,Male,47335.7538419288,40.0,1.0
35.0,Private,93034.0,Highschool,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0.0,40.0,1.0
59.0,Self-emp-not-inc,188003.0,Bachelors,Widowed,Prof-specialty,White,Female,28838.862123671814,50.0,0.0
46.0,Local-gov,65535.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,48.0,0.0
39.0,Private,366757.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,29295.928915808345,35.0,1.0
23.0,Private,414545.0,College,Never-married,Machine-op-inspct,Black,Male,22645.241920119868,40.0,1.0
25.0,Private,295919.0,Doctorate,Never-married,Adm-clerical,White,Female,191132.1003296188,40.0,1.0
37.0,Private,34378.0,primary school,Never-married,Other-service,White,Male,25577.698523210463,40.0,1.0
25.0,Private,476334.0,Highschool,Married-civ-spouse,Sales,White,Male,0.0,48.0,1.0
32.0,Private,255424.0,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,60.0,0.0
34.0,Local-gov,175856.0,College,Never-married,Craft-repair,White,Male,8375.099030875468,40.0,1.0
40.0,Private,124692.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
33.0,Private,118551.0,Highschool,Divorced,Adm-clerical,White,Female,0.0,40.0,1.0
78.0,,292019.0,primary school,Married-civ-spouse,,White,Male,46987.03392624043,20.0,1.0
31.0,Private,288566.0,Bachelors,Married-civ-spouse,Tech-support,White,Male,0.0,43.0,0.0
61.0,Private,137733.0,College,Divorced,Other-service,White,Male,165.48277654228806,25.0,1.0
22.0,Private,39432.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
29.0,Private,138537.0,Doctorate,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,23751.939418888764,40.0,1.0
