age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,native_country,income
32.0,Private,342458,Bachelors,Never-married,Prof-specialty,White,Male,0.0,40,United-States,1.0
53.0,Private,64322,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
30.0,Private,373914,primary school,Married-civ-spouse,Craft-repair,White,Male,3745.559925467098,40,United-States,1.0
51.0,Private,205884,College,Married-civ-spouse,Tech-support,White,Female,1287.9539565161122,40,United-States,0.0
62.0,Local-gov,208266,Doctorate,Divorced,Adm-clerical,Black,Female,0.0,40,United-States,1.0
38.0,Private,222450,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,Mexico,1.0
23.0,Private,348420,Bachelors,Never-married,Tech-support,White,Male,0.0,40,United-States,1.0
37.0,Federal-gov,197284,College,Never-married,Adm-clerical,White,Male,39554.93416654488,-1,United-States,1.0
27.0,,204773,doc,Married-civ-spouse,?,White,Female,0.0,40,United-States,1.0
41.0,Private,206066,College,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
47.0,Self-emp-not-inc,61885,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
25.0,Private,299908,College,Married-civ-spouse,Exec-managerial,Black,Female,0.0,40,United-States,0.0
35.0,Private,46028,doc,Divorced,Other-service,White,Female,35520.10806592094,50,United-States,1.0
30.0,Private,154587,Highschool,Never-married,Other-service,White,Male,0.0,40,Puerto-Rico,1.0
36.0,Private,32334,Doctorate,Married-civ-spouse,Exec-managerial,White,Female,80871.22660487278,50,United-States,0.0
42.0,Private,319588,Bachelors,Separated,Transport-moving,White,Male,0.0,60,United-States,1.0
51.0,Private,226735,Highschool,Married-civ-spouse,Transport-moving,Black,Male,0.0,40,United-States,1.0
34.0,Private,226443,Highschool,Divorced,Adm-clerical,White,Male,0.0,40,United-States,1.0
44.0,Self-emp-inc,359259,Highschool,Divorced,Craft-repair,White,Male,0.0,60,Portugal,1.0
27.0,Private,36851,Bachelors,Never-married,Machine-op-inspct,White,Male,0.0,41,United-States,1.0
39.0,Private,393480,Highschool,Separated,Handlers-cleaners,Black,Male,31021.625966248943,40,United-States,1.0
31.0,Private,231569,Bachelors,Never-married,Sales,Black,Female,0.0,50,United-States,1.0
23.0,Private,353010,primary school,Never-married,Craft-repair,White,Male,0.0,35,United-States,1.0
66.0,Private,262285,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,99,United-States,1.0
26.0,Private,160300,Highschool,Never-married,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
52.0,Private,156953,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,40,United-States,0.0
53.0,Self-emp-inc,136823,primary school,Widowed,Exec-managerial,White,Female,8698.07672235966,30,United-States,1.0
48.0,Self-emp-not-inc,160724,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0.0,40,Japan,1.0
37.0,Self-emp-inc,86459,doc,Separated,Exec-managerial,White,Male,0.0,50,United-States,1.0
17.0,Private,238628,primary school,Never-married,Other-service,White,Female,0.0,5,United-States,1.0
,Private,339954,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
28.0,,222005,Highschool,Never-married,?,White,Female,0.0,40,Mexico,1.0
,Private,214117,College,Divorced,Craft-repair,Black,Male,0.0,40,United-States,1.0
28.0,Federal-gov,298661,Bachelors,Never-married,Tech-support,Black,Female,0.0,40,United-States,1.0
38.0,Private,179488,doc,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
28.0,Local-gov,100270,Bachelors,Divorced,Prof-specialty,White,Male,0.0,40,United-States,1.0
40.0,Private,126701,primary school,Never-married,Transport-moving,White,Male,0.0,45,United-States,1.0
20.0,Private,209131,College,Never-married,Machine-op-inspct,White,Male,10628.58813963831,40,United-States,1.0
32.0,State-gov,400132,Bachelors,Married-civ-spouse,Armed-Forces,White,Male,87288.18652930974,40,United-States,0.0
23.0,State-gov,278155,Bachelors,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
41.0,Private,178431,Highschool,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,44008.31136181061,40,Taiwan,1.0
36.0,Private,115700,Highschool,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,1.0
34.0,Private,167832,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
34.0,Private,218164,Highschool,Divorced,Craft-repair,White,Male,17669.009609165772,44,United-States,1.0
36.0,Self-emp-inc,242080,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,80,United-States,0.0
67.0,Federal-gov,223257,Highschool,Widowed,Other-service,White,Male,0.0,40,United-States,1.0
45.0,Private,140644,primary school,Divorced,Prof-specialty,White,Male,0.0,45,United-States,0.0
22.0,Private,205970,primary school,Separated,Other-service,White,Female,22610.303672697755,35,United-States,1.0
25.0,Private,216583,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,43,United-States,1.0
61.0,Private,162432,College,Divorced,Other-service,White,Female,0.0,40,United-States,1.0
31.0,Local-gov,83671,College,Never-married,Adm-clerical,Black,Female,46006.40013468388,40,United-States,1.0
47.0,Self-emp-inc,205100,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,38,Germany,1.0
31.0,Private,195750,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,45,United-States,1.0
,Private,220562,primary school,Never-married,Sales,Other,Female,0.0,-1,Mexico,1.0
38.0,Self-emp-inc,312232,College,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,0.0
23.0,Private,386337,Highschool,Married-civ-spouse,Handlers-cleaners,Black,Male,58065.82791403193,40,?,1.0
,Private,86185,College,Widowed,Exec-managerial,Amer-Indian-Eskimo,Female,0.0,40,United-States,1.0
78.0,Private,105586,primary school,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,0.0,-1,United-States,1.0
54.0,Private,103345,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
26.0,Local-gov,150553,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0.0,50,United-States,1.0
30.0,Private,26009,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,35,United-States,0.0
46.0,Private,149388,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
26.0,Private,151626,Bachelors,Never-married,Prof-specialty,Black,Female,0.0,45,United-States,1.0
30.0,Private,169583,Highschool,Never-married,Sales,White,Female,0.0,35,United-States,1.0
25.0,Private,213383,College,Never-married,Tech-support,White,Male,0.0,40,United-States,1.0
32.0,Self-emp-inc,103078,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,1.0
,Local-gov,109526,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,38,United-States,1.0
,Private,142835,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
24.0,State-gov,43475,Bachelors,Never-married,Prof-specialty,White,Male,0.0,-1,United-States,1.0
22.0,Private,190916,College,Never-married,Tech-support,White,Female,0.0,40,United-States,1.0
28.0,Private,175987,Highschool,Never-married,Exec-managerial,White,Female,0.0,40,United-States,1.0
29.0,Local-gov,214385,primary school,Divorced,Other-service,Black,Female,42996.79944486785,20,United-States,1.0
26.0,Private,192652,Bachelors,Never-married,Other-service,White,Male,0.0,90,United-States,1.0
41.0,Federal-gov,207685,Bachelors,Never-married,Exec-managerial,White,Male,59484.01912225548,40,United-States,0.0
19.0,Private,143857,College,Never-married,Sales,White,Female,0.0,35,United-States,1.0
39.0,Private,163392,Highschool,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,52590.61923318757,26,?,1.0
51.0,Private,310774,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
29.0,,427965,Highschool,Separated,?,Black,Female,0.0,20,United-States,1.0
27.0,Private,279608,primary school,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,Mexico,1.0
33.0,Private,312881,Bachelors,Married-civ-spouse,Prof-specialty,Black,Male,0.0,40,United-States,0.0
19.0,Private,175083,Highschool,Never-married,Sales,White,Female,158008.82468891438,8,United-States,1.0
67.0,,132057,Highschool,Married-civ-spouse,?,Black,Male,0.0,20,United-States,1.0
41.0,Private,32878,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,45,United-States,0.0
29.0,Federal-gov,360527,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
28.0,Private,99478,Highschool,Married-civ-spouse,Adm-clerical,Black,Male,0.0,40,United-States,1.0
25.0,Private,113035,College,Never-married,Exec-managerial,White,Male,0.0,40,United-States,1.0
21.0,Federal-gov,99199,Highschool,Never-married,Adm-clerical,White,Male,1912.7241038470177,36,United-States,1.0
48.0,Private,236858,primary school,Divorced,Other-service,White,Female,8435.762293081472,31,United-States,1.0
46.0,Self-emp-inc,201865,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
35.0,Private,268661,College,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,1.0
35.0,Federal-gov,475324,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,116155.47788891576,40,United-States,0.0
50.0,Private,117295,primary school,Married-civ-spouse,Craft-repair,White,Male,81912.63534103747,40,United-States,1.0
22.0,Private,65704,Highschool,Never-married,Sales,White,Female,0.0,40,?,1.0
45.0,Private,192835,College,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
62.0,Local-gov,76720,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,40,United-States,1.0
33.0,Local-gov,133876,Highschool,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
22.0,Private,123727,College,Never-married,Handlers-cleaners,White,Female,0.0,30,United-States,1.0
50.0,Private,129956,Highschool,Married-civ-spouse,Craft-repair,White,Male,13308.577105135995,48,United-States,0.0
25.0,Private,96268,primary school,Divorced,Exec-managerial,White,Female,0.0,40,United-States,1.0
44.0,Private,317320,College,Divorced,Other-service,White,Female,0.0,40,United-States,1.0
26.0,Private,86872,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,40,United-States,0.0
31.0,State-gov,100863,Masters,Divorced,Exec-managerial,White,Female,82379.41963085743,50,United-States,0.0
56.0,Private,164332,Highschool,Married-civ-spouse,Sales,White,Female,0.0,15,United-States,1.0
49.0,Self-emp-not-inc,122584,primary school,Married-civ-spouse,Sales,White,Male,73692.66464469886,40,United-States,1.0
49.0,Private,34377,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
46.0,Private,162030,Highschool,Widowed,Adm-clerical,White,Female,14242.38226047588,43,United-States,1.0
33.0,Private,199170,College,Never-married,Craft-repair,Black,Male,30104.326240778253,40,United-States,1.0
25.0,Private,470203,Bachelors,Never-married,Prof-specialty,White,Female,0.0,30,United-States,1.0
40.0,Private,266803,doc,Divorced,Exec-managerial,White,Female,7703.877786261845,40,United-States,0.0
72.0,,188009,primary school,Divorced,?,White,Male,0.0,30,United-States,1.0
32.0,State-gov,513416,Masters,Never-married,Prof-specialty,White,Male,0.0,10,United-States,1.0
44.0,Private,98211,Bachelors,Married-civ-spouse,Transport-moving,White,Male,12208.153043860162,55,United-States,1.0
48.0,Private,196107,Highschool,Divorced,Adm-clerical,White,Female,0.0,30,United-States,1.0
17.0,Private,108273,primary school,Never-married,Sales,White,Female,0.0,12,United-States,1.0
22.0,Local-gov,412316,Highschool,Never-married,Handlers-cleaners,Black,Male,0.0,40,United-States,1.0
17.0,Private,120068,primary school,Never-married,Handlers-cleaners,White,Male,79099.12903482578,17,United-States,1.0
49.0,Self-emp-inc,101722,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
,Private,120268,Highschool,Married-civ-spouse,Other-service,White,Male,60273.397288545326,50,United-States,1.0
19.0,State-gov,144429,College,Never-married,Prof-specialty,White,Male,0.0,10,United-States,1.0
17.0,Private,271122,primary school,Never-married,Other-service,White,Female,71459.8442810824,16,United-States,1.0
38.0,Private,255621,Highschool,Married-civ-spouse,Other-service,White,Male,23322.070209020447,40,United-States,1.0
34.0,Local-gov,90934,Doctorate,Divorced,Armed-Forces,Asian-Pac-Islander,Male,0.0,40,United-States,1.0
48.0,Private,128460,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,42,United-States,0.0
63.0,Private,30813,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
19.0,Private,164585,Highschool,Never-married,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
51.0,Private,215647,Highschool,Divorced,Prof-specialty,White,Female,1084.082117576586,43,United-States,1.0
54.0,Private,421561,College,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
42.0,Private,66755,primary school,Married-civ-spouse,Craft-repair,Other,Male,130367.96838699024,40,United-States,1.0
20.0,,117222,College,Never-married,?,White,Male,0.0,40,United-States,1.0
,State-gov,29145,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
51.0,Self-emp-not-inc,20795,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
23.0,Private,311376,Doctorate,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
27.0,State-gov,122660,Bachelors,Never-married,Prof-specialty,Black,Female,4421.468521149679,40,United-States,1.0
19.0,,137578,College,Never-married,?,White,Male,0.0,16,United-States,1.0
,Private,193689,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,42,United-States,0.0
29.0,Private,144556,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,45,United-States,1.0
,Private,243178,Bachelors,Never-married,Adm-clerical,White,Male,0.0,20,United-States,1.0
60.0,State-gov,190682,Doctorate,Widowed,Other-service,Black,Female,0.0,37,United-States,1.0
35.0,Private,233786,primary school,Separated,Other-service,White,Male,0.0,20,United-States,1.0
45.0,Private,102202,Doctorate,Divorced,Adm-clerical,White,Female,0.0,40,United-States,1.0
30.0,Private,95299,Highschool,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,0.0,40,Vietnam,0.0
43.0,Self-emp-inc,240504,College,Married-civ-spouse,Exec-managerial,White,Male,729.5217473106077,70,United-States,0.0
32.0,State-gov,169973,Masters,Never-married,Adm-clerical,White,Female,0.0,38,United-States,1.0
35.0,Private,144937,Highschool,Married-civ-spouse,Craft-repair,White,Male,4386.484627996827,42,United-States,1.0
32.0,Private,211751,Doctorate,Divorced,Other-service,Black,Female,0.0,40,United-States,1.0
61.0,Private,84587,Doctorate,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0.0,40,United-States,0.0
,,187332,primary school,Never-married,?,White,Female,222277.4421046992,30,United-States,1.0
42.0,Self-emp-inc,188615,Bachelors,Married-civ-spouse,Sales,White,Male,119468.0080390096,60,United-States,0.0
21.0,Private,119704,College,Never-married,Sales,White,Female,69513.50106634908,35,United-States,1.0
21.0,Private,275190,College,Never-married,Sales,White,Female,0.0,20,United-States,1.0
26.0,Private,417941,Bachelors,Never-married,Exec-managerial,White,Female,0.0,40,United-States,1.0
36.0,State-gov,196348,Highschool,Married-civ-spouse,Exec-managerial,White,Male,1266.135276799477,60,United-States,0.0
24.0,Private,221955,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,1.0
47.0,Private,173938,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,57,United-States,0.0
51.0,Private,123429,doc,Divorced,Tech-support,White,Male,35654.167187085506,30,United-States,1.0
65.0,,143732,Highschool,Widowed,?,Black,Female,0.0,40,United-States,1.0
61.0,Private,203126,Bachelors,Divorced,Armed-Forces,White,Female,17285.50194713534,12,?,1.0
67.0,Private,174693,College,Widowed,Sales,White,Female,52120.11390825614,25,Nicaragua,1.0
49.0,Private,357540,Highschool,Married-civ-spouse,Farming-fishing,White,Male,20025.86038507976,25,United-States,1.0
61.0,Private,280088,primary school,Divorced,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
36.0,Private,257380,Highschool,Married-civ-spouse,Craft-repair,Black,Male,0.0,35,United-States,1.0
,Private,165306,College,Never-married,Tech-support,Asian-Pac-Islander,Male,0.0,40,Vietnam,1.0
29.0,Self-emp-not-inc,109001,College,Married-civ-spouse,Craft-repair,White,Male,7773.588835627579,35,United-States,1.0
21.0,Private,32950,College,Never-married,Sales,White,Male,34341.697868940544,40,United-States,1.0
,Private,182163,Highschool,Separated,Sales,White,Female,0.0,40,United-States,1.0
33.0,Private,188246,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,2283.642657703679,65,United-States,0.0
36.0,Private,297335,Bachelors,Never-married,Sales,Asian-Pac-Islander,Female,67196.05991527365,50,China,1.0
,Private,108366,Bachelors,Never-married,Transport-moving,White,Male,46078.883676309066,46,United-States,1.0
35.0,Private,328301,doc,Separated,Adm-clerical,White,Female,16188.36933329812,40,United-States,1.0
,Private,182158,primary school,Never-married,Armed-Forces,White,Male,0.0,30,United-States,1.0
37.0,Private,169426,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,60,United-States,0.0
22.0,,330571,Highschool,Never-married,?,White,Female,0.0,45,United-States,1.0
28.0,Private,535978,College,Married-civ-spouse,Craft-repair,White,Male,34630.669713130526,40,United-States,0.0
42.0,Private,29393,College,Divorced,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
,Private,369166,College,,Farming-fishing,White,Female,15116.764250243155,65,United-States,1.0
45.0,Local-gov,257855,primary school,Married-civ-spouse,Other-service,Black,Male,37170.63116279703,50,United-States,1.0
32.0,Private,164197,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0.0,44,United-States,0.0
63.0,Private,109517,College,Widowed,Adm-clerical,White,Female,75552.42927174442,43,United-States,1.0
22.0,Private,112137,College,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0.0,20,South,1.0
36.0,Private,160035,College,Married-civ-spouse,Exec-managerial,White,Male,28134.46756108175,55,United-States,0.0
45.0,State-gov,50567,Highschool,Married-civ-spouse,Exec-managerial,White,Female,0.0,40,United-States,1.0
34.0,Self-emp-not-inc,140011,doctorate,Married-civ-spouse,Prof-specialty,White,Male,23324.793577956083,55,United-States,0.0
27.0,State-gov,271328,Bachelors,Never-married,Prof-specialty,White,Male,0.0,60,United-States,1.0
20.0,,183083,College,Never-married,?,White,Female,0.0,20,United-States,1.0
47.0,Self-emp-not-inc,159869,Highschool,Married-civ-spouse,Farming-fishing,White,Male,69600.67806473149,56,United-States,0.0
46.0,Private,102542,primary school,Never-married,Other-service,White,Male,23399.121369540637,52,United-States,1.0
28.0,Private,297742,College,Never-married,Machine-op-inspct,White,Female,0.0,-1,United-States,1.0
45.0,Private,176917,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
,Private,165235,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0.0,40,Thailand,1.0
,Self-emp-not-inc,52647,primary school,Married-civ-spouse,Exec-managerial,White,Male,48049.98511826403,45,United-States,1.0
30.0,Local-gov,48542,primary school,Married-civ-spouse,Adm-clerical,White,Female,0.0,40,United-States,1.0
59.0,Private,279232,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,40,Puerto-Rico,1.0
58.0,State-gov,259929,primary school,Never-married,Exec-managerial,White,Female,0.0,43,United-States,0.0
45.0,Private,221780,College,Divorced,Handlers-cleaners,White,Male,0.0,30,United-States,1.0
76.0,Self-emp-not-inc,253408,College,Widowed,Transport-moving,White,Male,45881.59939880346,40,United-States,1.0
38.0,Private,298841,Highschool,Divorced,Adm-clerical,White,Female,0.0,40,United-States,1.0
,Private,321313,Masters,Never-married,Sales,Black,Male,0.0,40,United-States,1.0
38.0,Self-emp-not-inc,64875,Highschool,Divorced,Farming-fishing,White,Male,0.0,100,United-States,1.0
30.0,Private,275232,doc,Never-married,Prof-specialty,Black,Female,2004.8251214310508,36,United-States,1.0
53.0,Self-emp-inc,134854,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,218073.0592482803,40,Greece,0.0
,Private,67339,Bachelors,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,?,1.0
27.0,State-gov,192355,Bachelors,Never-married,Prof-specialty,White,Male,0.0,50,United-States,1.0
,Local-gov,208528,doc,Married-civ-spouse,Farming-fishing,White,Male,18064.958591652678,30,United-States,1.0
35.0,Private,160120,Masters,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0.0,50,United-States,0.0
36.0,Private,250238,primary school,Never-married,Other-service,Other,Female,0.0,40,El-Salvador,1.0
51.0,Private,25031,College,Married-civ-spouse,Exec-managerial,White,Female,0.0,10,United-States,0.0
,Local-gov,255847,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,40,United-States,1.0
45.0,Private,111979,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
36.0,Private,231037,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
57.0,Federal-gov,30030,Highschool,Married-civ-spouse,Craft-repair,Black,Male,0.0,40,United-States,0.0
27.0,Private,292120,Highschool,Divorced,Tech-support,White,Female,0.0,45,United-States,1.0
29.0,Private,190777,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,55,United-States,1.0
38.0,Self-emp-not-inc,41591,Bachelors,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,0.0,30,United-States,1.0
29.0,Private,186733,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,50,United-States,1.0
18.0,,78567,College,Never-married,?,White,Male,35600.14159341436,30,United-States,1.0
19.0,,140590,primary school,Never-married,?,Black,Male,33356.071577708775,30,United-States,1.0
25.0,Private,182227,doc,Never-married,Prof-specialty,White,Male,0.0,55,United-States,1.0
34.0,Local-gov,205704,Masters,Never-married,Prof-specialty,White,Male,19469.716568728443,85,United-States,1.0
37.0,State-gov,24342,College,Married-civ-spouse,Exec-managerial,White,Male,76963.00499639047,38,United-States,1.0
37.0,Private,138192,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,1.0
18.0,Private,334676,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,25,United-States,1.0
24.0,Private,177526,Doctorate,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
17.0,Private,152696,primary school,Never-married,Other-service,White,Female,0.0,30,United-States,1.0
35.0,Private,114765,Bachelors,Divorced,Sales,White,Female,0.0,-1,United-States,1.0
31.0,Private,265509,Doctorate,Separated,Tech-support,Black,Female,0.0,32,United-States,1.0
29.0,Private,180758,doc,Never-married,Craft-repair,White,Male,0.0,60,United-States,1.0
49.0,Self-emp-not-inc,127921,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
71.0,,177906,Bachelors,Married-civ-spouse,?,White,Male,0.0,10,United-States,0.0
,Federal-gov,182898,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,40,United-States,1.0
55.0,Self-emp-not-inc,422249,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,50,United-States,1.0
37.0,Private,222450,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,Mexico,1.0
33.0,Local-gov,190027,College,Never-married,Adm-clerical,Black,Female,8000.652599419366,18,United-States,1.0
49.0,Private,281647,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,45,United-States,0.0
32.0,Private,117963,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,45,United-States,1.0
63.0,,319121,primary school,Separated,?,Black,Male,0.0,40,United-States,1.0
,Private,225504,Masters,Never-married,Prof-specialty,White,Male,0.0,40,United-States,1.0
42.0,Local-gov,104334,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,El-Salvador,1.0
,State-gov,48214,Masters,Married-civ-spouse,Prof-specialty,White,Female,0.0,50,United-States,0.0
30.0,Private,145714,Doctorate,Never-married,Prof-specialty,White,Male,0.0,40,United-States,1.0
48.0,Self-emp-inc,38240,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,United-States,0.0
57.0,Self-emp-not-inc,27385,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,10,United-States,1.0
56.0,Private,204254,primary school,Divorced,Other-service,Black,Female,0.0,45,United-States,1.0
28.0,Private,411587,College,Never-married,Armed-Forces,White,Male,22443.405286270703,40,Honduras,1.0
43.0,Private,221172,Bachelors,Married-civ-spouse,Tech-support,White,Male,0.0,24,United-States,0.0
46.0,Private,54190,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,60,United-States,1.0
50.0,Local-gov,24139,Masters,Divorced,Prof-specialty,White,Female,0.0,65,United-States,1.0
37.0,Private,112497,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
41.0,Private,138907,Highschool,Divorced,Armed-Forces,Black,Female,0.0,40,United-States,1.0
38.0,Private,186325,College,Married-civ-spouse,Exec-managerial,White,Female,15483.46240290605,38,United-States,0.0
23.0,Private,199452,College,Never-married,Other-service,White,Female,18772.221007224725,40,United-States,1.0
59.0,Private,126677,College,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
47.0,Local-gov,93618,College,Divorced,Adm-clerical,White,Female,0.0,33,United-States,1.0
29.0,Private,353352,Doctorate,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
35.0,Private,143058,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,1.0
24.0,Private,239663,College,Married-civ-spouse,Adm-clerical,White,Male,0.0,15,United-States,1.0
22.0,Private,167615,Highschool,Never-married,Sales,White,Female,137251.402053864,40,United-States,1.0
24.0,Private,442274,Highschool,Never-married,Exec-managerial,White,Male,10614.21755262897,40,United-States,1.0
55.0,Federal-gov,174533,Bachelors,Separated,Other-service,White,Female,4466.624087397879,72,?,1.0
40.0,State-gov,50093,Masters,Divorced,Prof-specialty,White,Female,63851.62562677907,20,United-States,1.0
61.0,Private,270056,Highschool,Divorced,Adm-clerical,Asian-Pac-Islander,Female,4161.6643484703645,40,Japan,1.0
58.0,Self-emp-not-inc,131991,Bachelors,Never-married,Farming-fishing,White,Male,0.0,72,United-States,1.0
39.0,State-gov,126336,Highschool,Divorced,Prof-specialty,White,Male,0.0,-1,United-States,1.0
45.0,Self-emp-not-inc,341117,College,Divorced,Prof-specialty,White,Female,20413.29840542535,50,United-States,1.0
25.0,Private,108505,Highschool,Never-married,Handlers-cleaners,White,Male,20854.066634215826,45,United-States,1.0
69.0,,106566,primary school,Married-civ-spouse,?,White,Male,57346.99254667687,50,United-States,0.0
36.0,Private,74791,Bachelors,Married-civ-spouse,Sales,White,Male,53847.18089566685,60,?,1.0
45.0,Private,267967,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,45,United-States,0.0
27.0,,181284,primary school,Married-civ-spouse,?,Black,Male,0.0,45,United-States,1.0
28.0,Private,102533,College,Separated,Handlers-cleaners,Black,Male,0.0,40,United-States,1.0
27.0,Private,69757,College,Never-married,Adm-clerical,White,Female,0.0,60,United-States,1.0
,State-gov,210094,Highschool,Never-married,Other-service,White,Female,44379.503253121286,40,United-States,1.0
18.0,State-gov,389147,Highschool,Never-married,Sales,Black,Female,16950.173512821875,30,United-States,1.0
44.0,Private,210648,Bachelors,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
47.0,Private,94809,Doctorate,Married-civ-spouse,Exec-managerial,White,Female,0.0,45,United-States,0.0
36.0,Local-gov,298717,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
66.0,Private,236879,primary school,Widowed,Armed-Forces,White,Female,113320.73934714684,40,Guatemala,1.0
33.0,Private,170148,Highschool,Divorced,Adm-clerical,White,Female,0.0,45,United-States,1.0
